G2longitude,G2latitude,G2year,G2month,G2depth,G2tco2,Ocean_Region
139.21,88.95,1994.0,8.0,27.0,2126.3,Pacific
139.21,88.95,1994.0,8.0,37.0,2129.9,Pacific
139.21,88.95,1994.0,8.0,48.0,2136.5,Pacific
139.21,88.95,1994.0,8.0,57.0,2136.5,Pacific
139.21,88.95,1994.0,8.0,68.0,2136.9,Pacific
139.21,88.95,1994.0,8.0,82.0,2144.2,Pacific
139.21,88.95,1994.0,8.0,97.0,2146.8,Pacific
139.21,88.95,1994.0,8.0,112.0,2147.5,Pacific
139.21,88.95,1994.0,8.0,132.0,2145.5,Pacific
139.21,88.95,1994.0,8.0,152.0,2147.0,Pacific
139.21,88.95,1994.0,8.0,172.0,2148.2,Pacific
139.21,88.95,1994.0,8.0,196.0,2147.8,Pacific
139.21,88.95,1994.0,8.0,221.0,2146.6,Pacific
139.21,88.95,1994.0,8.0,251.0,2146.4,Pacific
139.21,88.95,1994.0,8.0,281.0,2152.0,Pacific
139.21,88.95,1994.0,8.0,326.0,2154.9,Pacific
139.21,88.95,1994.0,8.0,371.0,2151.3,Pacific
139.21,88.95,1994.0,8.0,431.0,2157.7,Pacific
139.21,88.95,1994.0,8.0,500.0,2163.8,Pacific
139.21,88.95,1994.0,8.0,600.0,2161.9,Pacific
139.21,88.95,1994.0,8.0,700.0,2159.3,Pacific
139.21,88.95,1994.0,8.0,800.0,2166.2,Pacific
139.21,88.95,1994.0,8.0,900.0,2164.8,Pacific
139.21,88.95,1994.0,8.0,1049.0,2168.7,Pacific
139.21,88.95,1994.0,8.0,1249.0,2167.7,Pacific
139.21,88.95,1994.0,8.0,1399.0,2165.3,Pacific
139.21,88.95,1994.0,8.0,1549.0,2165.3,Pacific
139.21,88.95,1994.0,8.0,1748.0,2167.3,Pacific
139.21,88.95,1994.0,8.0,1949.0,2167.6,Pacific
139.21,88.95,1994.0,8.0,2148.0,2169.5,Pacific
139.21,88.95,1994.0,8.0,2347.0,2164.3,Pacific
139.21,88.95,1994.0,8.0,2497.0,2165.9,Pacific
139.21,88.95,1994.0,8.0,2696.0,2165.5,Pacific
139.21,88.95,1994.0,8.0,2845.0,2162.2,Pacific
139.21,88.95,1994.0,8.0,2933.0,2158.4,Pacific
137.15,89.017,1994.0,8.0,13.0,2113.5,Pacific
137.15,89.017,1994.0,8.0,23.0,2116.1,Pacific
137.15,89.017,1994.0,8.0,43.0,2138.2,Pacific
137.15,89.017,1994.0,8.0,58.0,2138.8,Pacific
137.15,89.017,1994.0,8.0,73.0,2142.3,Pacific
137.15,89.017,1994.0,8.0,88.0,2143.8,Pacific
137.15,89.017,1994.0,8.0,103.0,2147.2,Pacific
137.15,89.017,1994.0,8.0,128.0,2145.5,Pacific
137.15,89.017,1994.0,8.0,153.0,2148.4,Pacific
137.15,89.017,1994.0,8.0,182.0,2145.1,Pacific
137.15,89.017,1994.0,8.0,212.0,2146.7,Pacific
137.15,89.017,1994.0,8.0,252.0,2151.0,Pacific
137.15,89.017,1994.0,8.0,302.0,2150.4,Pacific
137.15,89.017,1994.0,8.0,351.0,2151.9,Pacific
137.15,89.017,1994.0,8.0,401.0,2152.8,Pacific
137.15,89.017,1994.0,8.0,451.0,2156.6,Pacific
137.15,89.017,1994.0,8.0,501.0,2157.4,Pacific
137.15,89.017,1994.0,8.0,551.0,2157.2,Pacific
137.15,89.017,1994.0,8.0,600.0,2159.0,Pacific
137.15,89.017,1994.0,8.0,700.0,2162.1,Pacific
137.15,89.017,1994.0,8.0,1197.0,2165.2,Pacific
137.15,89.017,1994.0,8.0,1596.0,2167.7,Pacific
137.15,89.017,1994.0,8.0,1995.0,2167.2,Pacific
137.15,89.017,1994.0,8.0,2394.0,2161.1,Pacific
137.15,89.017,1994.0,8.0,2593.0,2163.8,Pacific
137.15,89.017,1994.0,8.0,2793.0,2163.0,Pacific
137.15,89.017,1994.0,8.0,3042.0,2164.4,Pacific
137.15,89.017,1994.0,8.0,3291.0,2163.4,Pacific
137.15,89.017,1994.0,8.0,3540.0,2161.8,Pacific
137.15,89.017,1994.0,8.0,4075.0,2162.7,Pacific
66.992,89.998,1994.0,8.0,13.0,2101.5,Pacific
66.992,89.998,1994.0,8.0,27.0,2113.8,Pacific
66.992,89.998,1994.0,8.0,48.0,2153.8,Pacific
66.992,89.998,1994.0,8.0,68.0,2157.5,Pacific
66.992,89.998,1994.0,8.0,83.0,2151.1,Pacific
66.992,89.998,1994.0,8.0,103.0,2152.9,Pacific
66.992,89.998,1994.0,8.0,115.0,2148.2,Pacific
66.992,89.998,1994.0,8.0,137.0,2152.3,Pacific
66.992,89.998,1994.0,8.0,157.0,2151.9,Pacific
66.992,89.998,1994.0,8.0,182.0,2153.0,Pacific
66.992,89.998,1994.0,8.0,206.0,2154.2,Pacific
66.992,89.998,1994.0,8.0,242.0,2157.2,Pacific
66.992,89.998,1994.0,8.0,262.0,2153.1,Pacific
66.992,89.998,1994.0,8.0,302.0,2159.2,Pacific
66.992,89.998,1994.0,8.0,342.0,2159.7,Pacific
66.992,89.998,1994.0,8.0,387.0,2156.6,Pacific
66.992,89.998,1994.0,8.0,437.0,2158.4,Pacific
66.992,89.998,1994.0,8.0,501.0,2156.6,Pacific
66.992,89.998,1994.0,8.0,602.0,2158.9,Pacific
66.992,89.998,1994.0,8.0,702.0,2164.8,Pacific
66.992,89.998,1994.0,8.0,927.0,2165.6,Pacific
66.992,89.998,1994.0,8.0,1152.0,2168.3,Pacific
66.992,89.998,1994.0,8.0,1352.0,2167.7,Pacific
66.992,89.998,1994.0,8.0,1602.0,2168.2,Pacific
66.992,89.998,1994.0,8.0,1776.0,2164.3,Pacific
66.992,89.998,1994.0,8.0,2002.0,2165.3,Pacific
66.992,89.998,1994.0,8.0,2251.0,2166.2,Pacific
66.992,89.998,1994.0,8.0,2502.0,2166.2,Pacific
66.992,89.998,1994.0,8.0,2751.0,2164.3,Pacific
66.992,89.998,1994.0,8.0,3001.0,2162.8,Pacific
66.992,89.998,1994.0,8.0,3251.0,2165.4,Pacific
66.992,89.998,1994.0,8.0,3500.0,2162.5,Pacific
66.992,89.998,1994.0,8.0,3750.0,2163.2,Pacific
66.992,89.998,1994.0,8.0,3900.0,2163.6,Pacific
66.992,89.998,1994.0,8.0,4049.0,2163.6,Pacific
66.992,89.998,1994.0,8.0,4199.0,2164.1,Pacific
37.748,85.733,1994.0,8.0,16.0,2094.6,Pacific
37.748,85.733,1994.0,8.0,21.0,2093.0,Pacific
37.748,85.733,1994.0,8.0,36.0,2122.9,Pacific
37.748,85.733,1994.0,8.0,56.0,2130.9,Pacific
37.748,85.733,1994.0,8.0,71.0,2125.1,Pacific
37.748,85.733,1994.0,8.0,86.0,2124.8,Pacific
37.748,85.733,1994.0,8.0,108.0,2133.6,Pacific
37.748,85.733,1994.0,8.0,117.0,2130.6,Pacific
37.748,85.733,1994.0,8.0,136.0,2133.3,Pacific
37.748,85.733,1994.0,8.0,156.0,2142.4,Pacific
37.748,85.733,1994.0,8.0,171.0,2143.9,Pacific
37.748,85.733,1994.0,8.0,191.0,2147.2,Pacific
37.748,85.733,1994.0,8.0,211.0,2145.1,Pacific
37.748,85.733,1994.0,8.0,241.0,2150.7,Pacific
37.748,85.733,1994.0,8.0,271.0,2141.6,Pacific
37.748,85.733,1994.0,8.0,301.0,2154.1,Pacific
37.748,85.733,1994.0,8.0,351.0,2152.5,Pacific
37.748,85.733,1994.0,8.0,401.0,2145.7,Pacific
37.748,85.733,1994.0,8.0,500.0,2153.0,Pacific
37.748,85.733,1994.0,8.0,700.0,2158.0,Pacific
37.748,85.733,1994.0,8.0,850.0,2162.3,Pacific
37.748,85.733,1994.0,8.0,1000.0,2174.8,Pacific
37.748,85.733,1994.0,8.0,1126.0,2167.0,Pacific
37.748,85.733,1994.0,8.0,1250.0,2161.8,Pacific
37.748,85.733,1994.0,8.0,1401.0,2162.9,Pacific
37.748,85.733,1994.0,8.0,1600.0,2166.1,Pacific
37.748,85.733,1994.0,8.0,1800.0,2162.2,Pacific
37.748,85.733,1994.0,8.0,2000.0,2160.5,Pacific
37.748,85.733,1994.0,8.0,2249.0,2161.7,Pacific
37.748,85.733,1994.0,8.0,2499.0,2159.7,Pacific
37.748,85.733,1994.0,8.0,2749.0,2162.1,Pacific
37.748,85.733,1994.0,8.0,2998.0,2157.6,Pacific
37.748,85.733,1994.0,8.0,3172.0,2159.5,Pacific
37.748,85.733,1994.0,8.0,3322.0,2158.6,Pacific
37.748,85.733,1994.0,8.0,3466.0,2160.8,Pacific
35.008,84.245,1994.0,8.0,13.0,2020.6,Pacific
35.008,84.245,1994.0,8.0,23.0,2016.6,Pacific
35.008,84.245,1994.0,8.0,32.0,2077.3,Pacific
35.008,84.245,1994.0,8.0,53.0,2102.7,Pacific
35.008,84.245,1994.0,8.0,73.0,2126.1,Pacific
35.008,84.245,1994.0,8.0,92.0,2127.3,Pacific
35.008,84.245,1994.0,8.0,113.0,2130.0,Pacific
35.008,84.245,1994.0,8.0,134.0,2147.7,Pacific
35.008,84.245,1994.0,8.0,153.0,2143.6,Pacific
35.008,84.245,1994.0,8.0,183.0,2144.5,Pacific
35.008,84.245,1994.0,8.0,213.0,2146.0,Pacific
35.008,84.245,1994.0,8.0,253.0,2147.3,Pacific
35.008,84.245,1994.0,8.0,303.0,2147.8,Pacific
35.008,84.245,1994.0,8.0,353.0,2152.9,Pacific
35.008,84.245,1994.0,8.0,403.0,2152.2,Pacific
35.008,84.245,1994.0,8.0,453.0,2150.2,Pacific
35.008,84.245,1994.0,8.0,501.0,2152.9,Pacific
35.008,84.245,1994.0,8.0,549.0,2150.7,Pacific
35.008,84.245,1994.0,8.0,601.0,2149.6,Pacific
35.008,84.245,1994.0,8.0,702.0,2146.5,Pacific
35.008,84.245,1994.0,8.0,802.0,2154.9,Pacific
35.008,84.245,1994.0,8.0,1000.0,2157.4,Pacific
35.008,84.245,1994.0,8.0,1199.0,2168.2,Pacific
35.008,84.245,1994.0,8.0,1397.0,2167.2,Pacific
35.008,84.245,1994.0,8.0,1595.0,2161.4,Pacific
35.008,84.245,1994.0,8.0,1794.0,2163.8,Pacific
35.008,84.245,1994.0,8.0,1993.0,2156.7,Pacific
35.008,84.245,1994.0,8.0,2191.0,2159.7,Pacific
35.008,84.245,1994.0,8.0,2390.0,2158.0,Pacific
35.008,84.245,1994.0,8.0,2788.0,2158.0,Pacific
35.008,84.245,1994.0,8.0,2988.0,2159.2,Pacific
35.008,84.245,1994.0,8.0,3239.0,2158.4,Pacific
35.008,84.245,1994.0,8.0,3491.0,2160.3,Pacific
35.008,84.245,1994.0,8.0,3743.0,2158.5,Pacific
35.008,84.245,1994.0,8.0,3974.0,2159.2,Pacific
35.69,83.845,1994.0,8.0,13.0,2022.5,Pacific
35.69,83.845,1994.0,8.0,24.0,2032.3,Pacific
35.69,83.845,1994.0,8.0,35.0,2080.8,Pacific
35.69,83.845,1994.0,8.0,48.0,2097.1,Pacific
35.69,83.845,1994.0,8.0,64.0,2111.4,Pacific
35.69,83.845,1994.0,8.0,79.0,2120.7,Pacific
35.69,83.845,1994.0,8.0,94.0,2123.9,Pacific
35.69,83.845,1994.0,8.0,109.0,2127.7,Pacific
35.69,83.845,1994.0,8.0,129.0,2137.6,Pacific
35.69,83.845,1994.0,8.0,149.0,2142.1,Pacific
35.69,83.845,1994.0,8.0,174.0,2143.4,Pacific
35.69,83.845,1994.0,8.0,204.0,2144.8,Pacific
35.69,83.845,1994.0,8.0,235.0,2147.3,Pacific
35.69,83.845,1994.0,8.0,263.0,2145.6,Pacific
35.69,83.845,1994.0,8.0,304.0,2146.8,Pacific
35.69,83.845,1994.0,8.0,354.0,2148.4,Pacific
35.69,83.845,1994.0,8.0,428.0,2150.5,Pacific
35.69,83.845,1994.0,8.0,503.0,2151.3,Pacific
35.69,83.845,1994.0,8.0,628.0,2154.4,Pacific
35.69,83.845,1994.0,8.0,753.0,2156.4,Pacific
35.69,83.845,1994.0,8.0,877.0,2158.9,Pacific
35.69,83.845,1994.0,8.0,1002.0,2159.8,Pacific
35.69,83.845,1994.0,8.0,1152.0,2160.8,Pacific
35.69,83.845,1994.0,8.0,1301.0,2154.1,Pacific
35.69,83.845,1994.0,8.0,1501.0,2159.7,Pacific
35.69,83.845,1994.0,8.0,1701.0,2163.7,Pacific
35.69,83.845,1994.0,8.0,1901.0,2164.6,Pacific
35.69,83.845,1994.0,8.0,2101.0,2162.4,Pacific
35.69,83.845,1994.0,8.0,2350.0,2159.3,Pacific
35.69,83.845,1994.0,8.0,2600.0,2160.1,Pacific
35.69,83.845,1994.0,8.0,2849.0,2157.0,Pacific
35.69,83.845,1994.0,8.0,3097.0,2156.3,Pacific
35.69,83.845,1994.0,8.0,3345.0,2158.2,Pacific
35.69,83.845,1994.0,8.0,3595.0,2157.4,Pacific
35.69,83.845,1994.0,8.0,3794.0,2161.4,Pacific
35.69,83.845,1994.0,8.0,3949.0,2162.1,Pacific
-6.05,75.002,1994.0,9.0,15.0,2061.4,Pacific
-6.05,75.002,1994.0,9.0,34.0,2087.8,Pacific
-6.05,75.002,1994.0,9.0,53.0,2150.9,Pacific
-6.05,75.002,1994.0,9.0,76.0,2177.8,Pacific
-6.05,75.002,1994.0,9.0,100.0,2162.2,Pacific
-6.05,75.002,1994.0,9.0,147.0,2164.0,Pacific
-6.05,75.002,1994.0,9.0,194.0,2163.0,Pacific
-6.05,75.002,1994.0,9.0,298.0,2165.7,Pacific
-6.05,75.002,1994.0,9.0,423.0,2164.7,Pacific
-6.05,75.002,1994.0,9.0,542.0,2164.0,Pacific
-6.05,75.002,1994.0,9.0,665.0,2163.5,Pacific
-6.05,75.002,1994.0,9.0,758.0,2168.9,Pacific
-6.05,75.002,1994.0,9.0,899.0,2167.7,Pacific
-6.05,75.002,1994.0,9.0,994.0,2171.3,Pacific
-6.05,75.002,1994.0,9.0,1137.0,2167.3,Pacific
-6.05,75.002,1994.0,9.0,1302.0,2164.7,Pacific
-6.05,75.002,1994.0,9.0,1424.0,2165.1,Pacific
-6.05,75.002,1994.0,9.0,1717.0,2167.5,Pacific
-6.05,75.002,1994.0,9.0,1961.0,2168.0,Pacific
-6.05,75.002,1994.0,9.0,2206.0,2164.8,Pacific
-6.05,75.002,1994.0,9.0,2902.0,2162.3,Pacific
-6.05,75.002,1994.0,9.0,3209.0,2163.3,Pacific
-6.05,75.002,1994.0,9.0,3443.0,2163.8,Pacific
-136.95,70.258,1995.0,8.0,2.0,1970.7,Pacific
-136.95,70.258,1995.0,8.0,9.0,2143.6,Pacific
-136.95,70.258,1995.0,8.0,19.0,2183.1,Pacific
-136.95,70.258,1995.0,8.0,29.0,2175.4,Pacific
-136.95,70.258,1995.0,8.0,49.0,2192.6,Pacific
-145.36,72.986,1995.0,8.0,-0.0,1710.6,Pacific
-145.36,72.986,1995.0,8.0,10.0,2010.8,Pacific
-145.36,72.986,1995.0,8.0,19.0,2042.1,Pacific
-145.36,72.986,1995.0,8.0,29.0,2070.7,Pacific
-145.36,72.986,1995.0,8.0,39.0,2078.7,Pacific
-145.36,72.986,1995.0,8.0,49.0,2083.3,Pacific
-145.36,72.986,1995.0,8.0,69.0,2143.8,Pacific
-145.36,72.986,1995.0,8.0,99.0,2169.3,Pacific
-145.36,72.986,1995.0,8.0,108.0,2236.2,Pacific
-145.36,72.986,1995.0,8.0,119.0,2193.8,Pacific
-145.36,72.986,1995.0,8.0,148.0,2198.9,Pacific
-145.36,72.986,1995.0,8.0,198.0,2195.2,Pacific
-145.36,72.986,1995.0,8.0,247.0,2160.4,Pacific
-145.36,72.986,1995.0,8.0,296.0,2153.6,Pacific
-145.36,72.986,1995.0,8.0,348.0,2145.3,Pacific
-145.36,72.986,1995.0,8.0,396.0,2144.1,Pacific
-145.36,72.986,1995.0,8.0,494.0,2147.1,Pacific
-145.36,72.986,1995.0,8.0,593.0,2142.4,Pacific
-145.36,72.986,1995.0,8.0,790.0,2142.0,Pacific
-144.34,72.751,1995.0,8.0,1968.0,2148.3,Pacific
-144.34,72.751,1995.0,8.0,2996.0,2153.0,Pacific
-144.34,72.751,1995.0,8.0,3404.0,2150.7,Pacific
-144.73,72.621,1995.0,8.0,1183.0,2143.0,Pacific
-144.73,72.621,1995.0,8.0,1478.0,2144.8,Pacific
-139.34,71.206,1995.0,8.0,-0.0,1926.3,Pacific
-139.34,71.206,1995.0,8.0,11.0,2015.6,Pacific
-139.34,71.206,1995.0,8.0,21.0,2075.3,Pacific
-139.34,71.206,1995.0,8.0,31.0,2111.3,Pacific
-139.34,71.206,1995.0,8.0,51.0,2134.6,Pacific
-139.34,71.206,1995.0,8.0,70.0,2143.8,Pacific
-139.34,71.206,1995.0,8.0,100.0,2176.1,Pacific
-139.34,71.206,1995.0,8.0,149.0,2206.3,Pacific
-139.34,71.206,1995.0,8.0,198.0,2167.8,Pacific
-139.34,71.206,1995.0,8.0,247.0,2157.9,Pacific
-139.34,71.206,1995.0,8.0,344.0,2140.4,Pacific
-139.34,71.206,1995.0,8.0,395.0,2148.3,Pacific
-139.34,71.206,1995.0,8.0,494.0,2141.0,Pacific
-139.34,71.206,1995.0,8.0,986.0,2129.5,Pacific
-139.34,71.206,1995.0,8.0,1232.0,2130.0,Pacific
-139.34,71.206,1995.0,8.0,1477.0,2166.4,Pacific
-139.34,71.206,1995.0,8.0,1999.0,2135.0,Pacific
-141.67,71.873,1995.0,8.0,0.0,1838.8,Pacific
-141.67,71.873,1995.0,8.0,10.0,1941.8,Pacific
-141.67,71.873,1995.0,8.0,20.0,1977.1,Pacific
-141.67,71.873,1995.0,8.0,30.0,1989.8,Pacific
-141.67,71.873,1995.0,8.0,40.0,2074.6,Pacific
-141.67,71.873,1995.0,8.0,69.0,2132.8,Pacific
-141.67,71.873,1995.0,8.0,99.0,2166.2,Pacific
-141.67,71.873,1995.0,8.0,124.0,2189.2,Pacific
-141.67,71.873,1995.0,8.0,148.0,2198.1,Pacific
-141.67,71.873,1995.0,8.0,196.0,2198.5,Pacific
-141.67,71.873,1995.0,8.0,246.0,2166.6,Pacific
-141.67,71.873,1995.0,8.0,297.0,2155.7,Pacific
-141.67,71.873,1995.0,8.0,346.0,2151.6,Pacific
-141.67,71.873,1995.0,8.0,398.0,2139.4,Pacific
-141.67,71.873,1995.0,8.0,494.0,2137.3,Pacific
-141.67,71.873,1995.0,8.0,593.0,2140.6,Pacific
-141.67,71.873,1995.0,8.0,1183.0,2141.7,Pacific
-141.67,71.873,1995.0,8.0,1478.0,2142.5,Pacific
-141.67,71.873,1995.0,8.0,1968.0,2142.8,Pacific
-141.67,71.873,1995.0,8.0,2457.0,2146.4,Pacific
-137.37,70.608,1995.0,8.0,7.0,1990.6,Pacific
-137.37,70.608,1995.0,8.0,15.0,2000.7,Pacific
-137.37,70.608,1995.0,8.0,25.0,2048.4,Pacific
-137.37,70.608,1995.0,8.0,30.0,2095.2,Pacific
-137.37,70.608,1995.0,8.0,50.0,2128.1,Pacific
-137.37,70.608,1995.0,8.0,75.0,2166.3,Pacific
-137.37,70.608,1995.0,8.0,99.0,2177.3,Pacific
-137.37,70.608,1995.0,8.0,119.0,2189.1,Pacific
-137.37,70.608,1995.0,8.0,159.0,2208.8,Pacific
-137.37,70.608,1995.0,8.0,198.0,2195.2,Pacific
-137.37,70.608,1995.0,8.0,237.0,2173.5,Pacific
-137.37,70.608,1995.0,8.0,297.0,2159.1,Pacific
-137.37,70.608,1995.0,8.0,346.0,2156.3,Pacific
-137.37,70.608,1995.0,8.0,395.0,2149.6,Pacific
-137.37,70.608,1995.0,8.0,493.0,2149.2,Pacific
-137.37,70.608,1995.0,8.0,741.0,2147.6,Pacific
-137.37,70.608,1995.0,8.0,985.0,2142.6,Pacific
-137.37,70.608,1995.0,8.0,1216.0,2151.5,Pacific
-136.92,70.48,1995.0,8.0,2.0,1925.6,Pacific
-136.92,70.48,1995.0,8.0,10.0,2005.0,Pacific
-136.92,70.48,1995.0,8.0,20.0,2066.4,Pacific
-136.92,70.48,1995.0,8.0,30.0,2121.4,Pacific
-136.92,70.48,1995.0,8.0,50.0,2170.6,Pacific
-136.92,70.48,1995.0,8.0,69.0,2175.6,Pacific
-136.92,70.48,1995.0,8.0,100.0,2169.6,Pacific
-136.92,70.48,1995.0,8.0,148.0,2181.2,Pacific
-136.92,70.48,1995.0,8.0,198.0,2198.0,Pacific
-136.92,70.48,1995.0,8.0,245.0,2201.3,Pacific
-136.92,70.48,1995.0,8.0,296.0,2166.4,Pacific
-136.92,70.48,1995.0,8.0,343.0,2153.3,Pacific
-136.92,70.48,1995.0,8.0,395.0,2147.6,Pacific
-136.92,70.48,1995.0,8.0,493.0,2140.4,Pacific
-136.92,70.48,1995.0,8.0,593.0,2140.2,Pacific
-136.92,70.48,1995.0,8.0,759.0,2146.6,Pacific
-135.85,70.5,1995.0,8.0,1.0,1946.3,Pacific
-135.85,70.5,1995.0,8.0,12.0,2017.1,Pacific
-135.85,70.5,1995.0,8.0,21.0,2056.8,Pacific
-135.85,70.5,1995.0,8.0,30.0,2081.3,Pacific
-135.85,70.5,1995.0,8.0,50.0,2112.3,Pacific
-135.85,70.5,1995.0,8.0,74.0,2136.2,Pacific
-135.85,70.5,1995.0,8.0,99.0,2147.9,Pacific
-135.85,70.5,1995.0,8.0,148.0,2184.7,Pacific
-135.85,70.5,1995.0,8.0,197.0,2200.6,Pacific
-135.85,70.5,1995.0,8.0,246.0,2177.7,Pacific
-135.85,70.5,1995.0,8.0,296.0,2156.6,Pacific
-135.85,70.5,1995.0,8.0,346.0,2153.4,Pacific
-135.85,70.5,1995.0,8.0,395.0,2153.2,Pacific
-135.85,70.5,1995.0,8.0,511.0,2143.3,Pacific
-137.35,70.376,1995.0,8.0,9.0,2009.4,Pacific
-137.35,70.376,1995.0,8.0,20.0,2128.8,Pacific
-137.35,70.376,1995.0,8.0,30.0,2076.5,Pacific
-137.35,70.376,1995.0,8.0,49.0,2099.6,Pacific
-137.35,70.376,1995.0,8.0,74.0,2141.7,Pacific
-137.35,70.376,1995.0,8.0,98.0,2153.5,Pacific
-137.35,70.376,1995.0,8.0,148.0,2179.3,Pacific
-137.35,70.376,1995.0,8.0,198.0,2207.2,Pacific
-137.35,70.376,1995.0,8.0,247.0,2162.9,Pacific
-137.35,70.376,1995.0,8.0,283.0,2162.9,Pacific
-137.2,70.336,1995.0,8.0,10.0,2034.9,Pacific
-137.2,70.336,1995.0,8.0,19.0,2073.7,Pacific
-137.2,70.336,1995.0,8.0,29.0,2104.1,Pacific
-137.2,70.336,1995.0,8.0,48.0,2123.4,Pacific
-137.2,70.336,1995.0,8.0,68.0,2193.9,Pacific
-137.2,70.336,1995.0,8.0,88.0,2189.3,Pacific
-139.98,70.538,1995.0,8.0,0.0,1881.2,Pacific
-139.98,70.538,1995.0,8.0,10.0,2007.7,Pacific
-139.98,70.538,1995.0,8.0,20.0,2038.5,Pacific
-139.98,70.538,1995.0,8.0,30.0,2100.7,Pacific
-139.98,70.538,1995.0,8.0,49.0,2141.6,Pacific
-139.98,70.538,1995.0,8.0,69.0,2153.5,Pacific
-139.98,70.538,1995.0,8.0,98.0,2201.7,Pacific
-139.98,70.538,1995.0,8.0,197.0,2197.1,Pacific
-139.98,70.538,1995.0,8.0,296.0,2159.5,Pacific
-139.98,70.538,1995.0,8.0,394.0,2151.9,Pacific
-139.98,70.538,1995.0,8.0,493.0,2149.9,Pacific
-139.98,70.538,1995.0,8.0,592.0,2149.0,Pacific
-139.98,70.538,1995.0,8.0,710.0,2150.7,Pacific
-138.43,69.886,1995.0,8.0,1.0,1926.3,Pacific
-138.43,69.886,1995.0,8.0,10.0,1953.4,Pacific
-138.43,69.886,1995.0,8.0,20.0,2042.6,Pacific
-138.43,69.886,1995.0,8.0,30.0,2091.2,Pacific
-138.43,69.886,1995.0,8.0,50.0,2116.5,Pacific
-138.43,69.886,1995.0,8.0,70.0,2179.8,Pacific
-138.43,69.886,1995.0,8.0,99.0,2169.0,Pacific
-138.43,69.886,1995.0,8.0,148.0,2187.2,Pacific
-138.43,69.886,1995.0,8.0,205.0,2188.5,Pacific
-138.09,69.496,1995.0,8.0,49.0,2154.5,Pacific
-138.09,69.496,1995.0,8.0,68.0,2218.5,Pacific
-139.98,70.535,1996.0,9.0,3.0,1666.7,Pacific
-139.98,70.535,1996.0,9.0,13.0,1912.1,Pacific
-139.98,70.535,1996.0,9.0,22.0,2044.5,Pacific
-139.98,70.535,1996.0,9.0,32.0,2071.7,Pacific
-139.98,70.535,1996.0,9.0,42.0,2082.3,Pacific
-139.98,70.535,1996.0,9.0,53.0,2126.4,Pacific
-139.98,70.535,1996.0,9.0,77.0,2153.7,Pacific
-139.98,70.535,1996.0,9.0,102.0,2191.6,Pacific
-139.98,70.535,1996.0,9.0,127.0,2210.6,Pacific
-139.98,70.535,1996.0,9.0,152.0,2188.4,Pacific
-139.98,70.535,1996.0,9.0,177.0,2193.2,Pacific
-139.98,70.535,1996.0,9.0,201.0,2202.7,Pacific
-139.98,70.535,1996.0,9.0,325.0,2162.6,Pacific
-139.98,70.535,1996.0,9.0,348.0,2158.8,Pacific
-139.98,70.535,1996.0,9.0,372.0,2150.8,Pacific
-139.98,70.535,1996.0,9.0,396.0,2149.8,Pacific
-139.98,70.535,1996.0,9.0,445.0,2152.4,Pacific
-139.98,70.535,1996.0,9.0,495.0,2150.7,Pacific
-139.98,70.535,1996.0,9.0,594.0,2148.7,Pacific
-139.98,70.535,1996.0,9.0,695.0,2148.6,Pacific
-139.98,70.535,1996.0,9.0,706.0,2148.2,Pacific
-65.999,61.824,1997.0,8.0,10.0,2084.0,Pacific
-65.999,61.824,1997.0,8.0,15.0,2084.6,Pacific
-65.999,61.824,1997.0,8.0,29.0,2089.8,Pacific
-65.999,61.824,1997.0,8.0,50.0,2090.5,Pacific
-65.999,61.824,1997.0,8.0,75.0,2089.3,Pacific
-65.999,61.824,1997.0,8.0,75.0,2089.9,Pacific
-65.999,61.824,1997.0,8.0,99.0,2093.7,Pacific
-65.597,61.71,1997.0,8.0,9.0,2073.9,Pacific
-65.597,61.71,1997.0,8.0,13.0,2071.5,Pacific
-65.597,61.71,1997.0,8.0,29.0,2073.1,Pacific
-65.597,61.71,1997.0,8.0,51.0,2072.2,Pacific
-65.597,61.71,1997.0,8.0,71.0,2082.9,Pacific
-65.597,61.71,1997.0,8.0,92.0,2087.4,Pacific
-65.597,61.71,1997.0,8.0,102.0,2090.8,Pacific
-64.606,61.292,1997.0,8.0,52.0,2106.1,Pacific
-64.606,61.292,1997.0,8.0,83.0,2114.9,Pacific
-64.606,61.292,1997.0,8.0,102.0,2119.8,Pacific
-64.606,61.292,1997.0,8.0,151.0,2120.5,Pacific
-64.606,61.292,1997.0,8.0,176.0,2136.6,Pacific
-64.606,61.292,1997.0,8.0,201.0,2141.7,Pacific
-64.606,61.292,1997.0,8.0,226.0,2144.8,Pacific
-64.606,61.292,1997.0,8.0,251.0,2147.6,Pacific
-64.606,61.292,1997.0,8.0,276.0,2150.2,Pacific
-64.585,61.166,1997.0,8.0,12.0,2026.4,Pacific
-64.585,61.166,1997.0,8.0,26.0,2031.6,Pacific
-64.585,61.166,1997.0,8.0,37.0,2047.1,Pacific
-64.585,61.166,1997.0,8.0,52.0,2063.5,Pacific
-64.585,61.166,1997.0,8.0,76.0,2065.1,Pacific
-64.585,61.166,1997.0,8.0,101.0,2075.9,Pacific
-64.585,61.166,1997.0,8.0,135.0,2103.3,Pacific
-64.585,61.166,1997.0,8.0,151.0,2119.3,Pacific
-64.585,61.166,1997.0,8.0,177.0,2143.1,Pacific
-64.585,61.166,1997.0,8.0,201.0,2145.6,Pacific
-64.585,61.166,1997.0,8.0,216.0,2148.1,Pacific
